PurchaseID,ShopID,UserID,PurchaseDate
PU00635,SH00795,SU00053,2019-04-02
PU00636,SH00093,SU00976,2020-03-19
PU00637,SH00725,SU00713,2019-01-30
PU00638,SH00257,SU00677,2019-10-07
PU00639,SH00243,SU00928,2021-05-23
PU00640,SH00596,SU00219,2019-09-22
PU00641,SH00138,SU00946,2021-05-02
PU00642,SH00988,SU00890,2020-01-25
PU00643,SH00323,SU00837,2020-01-08
PU00644,SH00124,SU00733,2020-10-06
PU00645,SH00694,SU00607,2020-08-17
PU00646,SH00171,SU00880,2021-04-03
PU00647,SH00078,SU00408,2019-06-29
PU00648,SH00303,SU00810,2019-06-02
PU00649,SH00532,SU00073,2019-12-17
PU00650,SH00977,SU00650,2019-02-24
PU00651,SH00014,SU00661,2020-09-13
PU00652,SH00518,SU00903,2020-11-21
PU00653,SH00902,SU00160,2021-03-05
PU00654,SH00432,SU00232,2019-04-04
PU00655,SH00556,SU00016,2020-02-26
PU00656,SH00640,SU00796,2020-05-19
PU00657,SH00186,SU00271,2021-03-21
PU00658,SH00102,SU00766,2019-10-22
PU00659,SH00910,SU00407,2019-03-06
PU00660,SH00547,SU00113,2021-04-17
PU00661,SH00307,SU00250,2019-06-26
PU00662,SH00208,SU00331,2019-07-06
PU00663,SH00304,SU00700,2020-03-28
PU00664,SH00480,SU00308,2020-08-15
PU00665,SH00972,SU00028,2019-02-06
PU00666,SH00424,SU00864,2021-05-04
PU00667,SH00004,SU00715,2021-05-02
PU00668,SH00763,SU00580,2019-07-29
PU00669,SH00499,SU00972,2020-11-05
PU00670,SH00982,SU00139,2019-03-08
PU00671,SH00469,SU00661,2019-12-15
PU00672,SH00415,SU00563,2020-11-18
PU00673,SH00974,SU00244,2020-07-11
PU00674,SH00243,SU00779,2020-11-08
PU00675,SH00878,SU00821,2019-10-31
PU00676,SH00669,SU00953,2019-05-13
PU00677,SH00852,SU00908,2020-05-31
PU00678,SH00170,SU00482,2021-05-30
PU00679,SH00048,SU00517,2021-01-09
PU00680,SH00535,SU00194,2019-10-02
PU00681,SH00338,SU00573,2019-10-12
PU00682,SH00752,SU00219,2019-10-10
PU00683,SH00670,SU00765,2020-03-20
PU00684,SH00981,SU00199,2020-08-31
PU00685,SH00649,SU00450,2019-12-16
PU00686,SH00264,SU00951,2020-09-10
PU00687,SH00496,SU00098,2020-07-09
PU00688,SH00588,SU00456,2019-11-23
PU00689,SH00488,SU00984,2019-06-15
PU00690,SH00462,SU00703,2019-09-10
PU00691,SH00415,SU00055,2020-08-24
PU00692,SH00978,SU00834,2019-06-24
PU00693,SH00424,SU00375,2020-10-11
PU00694,SH00264,SU00982,2020-06-29
PU00695,SH00469,SU00646,2019-09-21
PU00696,SH00802,SU00134,2019-08-05
PU00697,SH00487,SU00502,2020-12-11
PU00698,SH00542,SU00455,2020-09-08
PU00699,SH00194,SU00838,2019-04-12
PU00700,SH00979,SU00027,2019-05-26
PU00701,SH00111,SU00005,2019-05-02
PU00702,SH00195,SU00425,2019-04-22
PU00703,SH00592,SU00789,2019-05-16
PU00704,SH00559,SU00747,2019-04-02
PU00705,SH00963,SU00198,2020-01-11
PU00706,SH00939,SU00304,2021-01-04
PU00707,SH00913,SU00470,2021-01-28
PU00708,SH00413,SU00961,2019-05-10
PU00709,SH00845,SU00765,2019-08-17
PU00710,SH00852,SU00472,2020-12-17
PU00711,SH00926,SU00193,2019-04-10
PU00712,SH00114,SU00335,2019-01-12
PU00713,SH00531,SU00735,2019-06-07
PU00714,SH00232,SU00140,2019-09-18
PU00715,SH00315,SU00148,2021-02-01
PU00716,SH00579,SU00426,2019-03-23
PU00717,SH00562,SU00452,2020-04-02
PU00718,SH00414,SU00226,2019-09-25
PU00719,SH00093,SU00244,2020-04-05
PU00720,SH00941,SU00034,2021-03-27
PU00721,SH00782,SU00183,2019-12-16
PU00722,SH00640,SU00810,2019-01-14
PU00723,SH00908,SU00393,2020-12-14
PU00724,SH00737,SU00715,2019-09-09
PU00725,SH00525,SU00211,2019-08-11
PU00726,SH00787,SU00351,2019-04-20
PU00727,SH00758,SU00157,2019-08-18
PU00728,SH00682,SU00114,2020-08-01
PU00729,SH00751,SU00062,2019-06-18
PU00730,SH00025,SU00648,2020-09-30
PU00731,SH00153,SU00943,2019-06-11
PU00732,SH00264,SU00247,2020-06-04
PU00733,SH00774,SU00194,2020-03-20
PU00734,SH00528,SU00443,2020-10-14
PU00735,SH00342,SU00978,2020-08-12
PU00736,SH00836,SU00972,2019-12-20
PU00737,SH00598,SU00771,2019-06-22
PU00738,SH00743,SU00696,2019-08-16
PU00739,SH00731,SU00716,2020-07-09
PU00740,SH00586,SU00353,2021-03-21
PU00741,SH00829,SU00114,2019-09-19
PU00742,SH00745,SU00775,2021-04-30
PU00743,SH00159,SU00501,2020-05-24
PU00744,SH00886,SU00519,2019-11-07
PU00745,SH00206,SU00467,2021-01-07
PU00746,SH00766,SU00613,2021-03-25
PU00747,SH00077,SU00599,2021-04-27
PU00748,SH00679,SU00857,2019-12-03
PU00749,SH00140,SU00201,2020-10-08
PU00750,SH00036,SU00672,2019-05-29
PU00751,SH00814,SU00457,2019-09-22
PU00752,SH00451,SU00499,2019-08-10
PU00753,SH00286,SU00087,2021-05-22
PU00754,SH00754,SU00753,2019-11-06
PU00755,SH00824,SU00770,2021-05-09
PU00756,SH00663,SU00887,2020-04-11
PU00757,SH00913,SU00472,2019-06-28
PU00758,SH00966,SU00012,2019-09-21
PU00759,SH00406,SU00784,2019-10-10
PU00760,SH00230,SU00734,2020-07-23
PU00761,SH00257,SU00491,2020-11-14
PU00762,SH00228,SU00264,2020-07-14
PU00763,SH00571,SU00486,2019-08-20
PU00764,SH00365,SU00867,2019-10-10
PU00765,SH00551,SU00823,2019-09-13
PU00766,SH00949,SU00283,2020-03-07
PU00767,SH00421,SU00628,2019-07-10
PU00768,SH00748,SU00209,2020-02-15
PU00769,SH00819,SU00927,2020-05-18
PU00770,SH00199,SU00670,2021-02-08
PU00771,SH00721,SU00949,2019-01-19
PU00772,SH00787,SU00997,2019-11-12
PU00773,SH00563,SU00935,2021-02-02
PU00774,SH00513,SU00739,2021-03-09
PU00775,SH00792,SU00802,2020-10-01
PU00776,SH00598,SU00099,2019-03-11
PU00777,SH00173,SU00943,2020-10-13
PU00778,SH00032,SU00319,2019-06-13
PU00779,SH00256,SU00730,2021-02-09
PU00780,SH00100,SU00603,2020-09-11
PU00781,SH00948,SU00180,2020-06-13
PU00782,SH00267,SU00141,2019-10-04
PU00783,SH00537,SU00101,2019-03-12
PU00784,SH00599,SU00856,2021-04-18
PU00785,SH00806,SU00902,2019-08-17
PU00786,SH00678,SU00346,2019-05-10
PU00787,SH00717,SU00259,2020-07-15
PU00788,SH00806,SU00405,2020-11-20
PU00789,SH00377,SU00751,2019-04-03
PU00790,SH00203,SU00431,2020-05-15
PU00791,SH00516,SU00631,2019-09-28
PU00792,SH00045,SU00786,2020-06-24
PU00793,SH00841,SU00376,2020-10-22
PU00794,SH00703,SU00888,2019-02-28
PU00795,SH00344,SU00379,2020-04-28
PU00796,SH00451,SU00490,2020-06-07
PU00797,SH00354,SU00880,2019-08-21
PU00798,SH00522,SU00613,2020-09-26
PU00799,SH00029,SU00012,2020-08-19
PU00800,SH00700,SU00108,2019-06-11
PU00801,SH00381,SU00553,2019-08-21
PU00802,SH00842,SU00975,2020-05-04
PU00803,SH00363,SU00720,2021-01-06
PU00804,SH00613,SU00223,2020-09-13
PU00805,SH00394,SU00276,2020-09-17
PU00806,SH00581,SU00581,2020-07-15
PU00807,SH00341,SU00500,2020-07-10
PU00808,SH00609,SU00936,2020-03-11
PU00809,SH00082,SU00103,2019-11-25
PU00810,SH00992,SU00560,2019-04-23
PU00811,SH00914,SU00492,2019-01-28
PU00812,SH00778,SU00983,2019-07-28
PU00813,SH00933,SU00711,2019-07-05
PU00814,SH00687,SU00784,2019-07-23
PU00815,SH00969,SU00550,2020-12-15
PU00816,SH00945,SU00684,2020-08-06
PU00817,SH00374,SU00335,2019-10-27
PU00818,SH00393,SU00939,2019-08-09
PU00819,SH00111,SU00668,2020-10-12
PU00820,SH00041,SU00706,2019-08-29
PU00821,SH00516,SU00306,2020-09-25
PU00822,SH00177,SU00671,2019-09-02
PU00823,SH00426,SU00643,2020-10-18
PU00824,SH00017,SU00306,2020-10-04
PU00825,SH00420,SU00480,2020-08-12
PU00826,SH00124,SU00084,2020-10-10
PU00827,SH00426,SU00656,2019-11-20
PU00828,SH00716,SU00176,2019-12-05
PU00829,SH00893,SU00154,2019-05-18
PU00830,SH00929,SU00093,2020-12-31
PU00831,SH00168,SU00547,2019-11-03
PU00832,SH00235,SU00421,2021-05-04
PU00833,SH00220,SU00483,2020-11-21
PU00834,SH00045,SU00297,2020-05-13
PU00835,SH00649,SU00490,2020-06-04
PU00836,SH00982,SU00220,2021-03-20
PU00837,SH00471,SU00619,2020-11-23
PU00838,SH00378,SU00743,2020-05-06
PU00839,SH00706,SU00006,2021-03-25
PU00840,SH00622,SU00207,2020-04-19
PU00841,SH00007,SU00702,2020-12-21
PU00842,SH00550,SU00727,2019-04-10
PU00843,SH00145,SU00483,2019-04-13
PU00844,SH00669,SU00723,2020-06-15
PU00845,SH00700,SU00263,2020-04-21
PU00846,SH00419,SU00714,2020-01-26
PU00847,SH00985,SU00363,2019-03-06
PU00848,SH00228,SU00934,2019-09-16
PU00849,SH00664,SU00096,2021-05-15
PU00850,SH00532,SU00323,2019-09-17
PU00851,SH00011,SU00133,2021-03-11
PU00852,SH00126,SU00909,2021-01-16
PU00853,SH00232,SU00326,2019-03-09
PU00854,SH00492,SU00199,2019-05-19
PU00855,SH00598,SU00824,2020-06-17
PU00856,SH00396,SU00355,2019-08-22
PU00857,SH00123,SU00532,2020-02-29
PU00858,SH00151,SU00425,2019-02-28
PU00859,SH00339,SU00412,2021-02-11
PU00860,SH00813,SU00354,2020-12-28
PU00861,SH00330,SU00046,2019-05-25
PU00862,SH00501,SU00577,2019-08-15
PU00863,SH00650,SU00880,2021-04-14
PU00864,SH00079,SU00754,2019-06-19
PU00865,SH00116,SU00580,2021-04-26
PU00866,SH00975,SU00896,2019-09-07
PU00867,SH00429,SU00931,2020-07-30
PU00868,SH00174,SU00667,2021-01-23
PU00869,SH00977,SU00470,2020-10-28
PU00870,SH00805,SU00224,2020-07-11
PU00871,SH00679,SU00357,2020-03-15
PU00872,SH00703,SU00175,2019-05-16
PU00873,SH00703,SU00153,2020-05-11
PU00874,SH00153,SU00225,2021-01-10
PU00875,SH00148,SU00730,2021-03-16
PU00876,SH00305,SU00093,2021-02-11
PU00877,SH00493,SU00306,2020-01-08
PU00878,SH00913,SU00975,2020-08-07
PU00879,SH00522,SU00355,2020-07-26
PU00880,SH00179,SU00905,2019-12-21
PU00881,SH00557,SU00829,2019-10-23
PU00882,SH00214,SU00498,2021-03-19
PU00883,SH00206,SU00693,2019-01-27
PU00884,SH00413,SU00051,2020-09-10
PU00885,SH00501,SU00543,2020-02-19
PU00886,SH00387,SU00386,2020-01-08
PU00887,SH00963,SU00304,2019-02-27
PU00888,SH00123,SU00265,2020-05-07
PU00889,SH00581,SU00420,2019-04-11
PU00890,SH00616,SU00455,2020-10-30
PU00891,SH00517,SU00832,2020-02-21
PU00892,SH00789,SU00036,2020-03-30
PU00893,SH00650,SU00487,2020-09-13
PU00894,SH00685,SU00760,2019-07-18
PU00895,SH00477,SU00229,2019-08-24
PU00896,SH00859,SU00257,2020-08-22
PU00897,SH00902,SU00277,2020-07-06
PU00898,SH00014,SU00067,2021-05-28
PU00899,SH00697,SU00376,2021-02-25
PU00900,SH00697,SU00719,2019-08-15
PU00901,SH00670,SU00734,2019-07-15
PU00902,SH00121,SU00179,2020-10-29
PU00903,SH00072,SU00542,2020-11-16
PU00904,SH00642,SU00323,2019-01-26
PU00905,SH00498,SU00118,2019-12-17
PU00906,SH00959,SU00781,2019-05-02
PU00907,SH00454,SU00227,2019-11-14
PU00908,SH00088,SU00483,2019-06-11
PU00909,SH00463,SU00520,2020-11-01
PU00910,SH00554,SU00673,2020-07-24
PU00911,SH00622,SU00903,2019-04-18
PU00912,SH00746,SU00734,2021-04-20
PU00913,SH00849,SU00395,2020-05-23
PU00914,SH00642,SU00013,2019-09-06
PU00915,SH00434,SU00420,2019-03-01
PU00916,SH00428,SU00908,2019-03-08
PU00917,SH00131,SU00152,2021-04-04
PU00918,SH00532,SU00464,2020-04-17
PU00919,SH00217,SU00981,2021-02-19
PU00920,SH00914,SU00204,2021-05-23
PU00921,SH00731,SU00881,2020-05-21
PU00922,SH00914,SU00815,2020-02-20
PU00923,SH00981,SU00211,2019-06-25
PU00924,SH00475,SU00467,2020-08-02
PU00925,SH00376,SU00847,2020-06-17
PU00926,SH00263,SU00695,2021-03-19
PU00927,SH01000,SU00912,2021-02-21
PU00928,SH00841,SU00752,2020-10-27
PU00929,SH00030,SU00912,2020-09-02
PU00930,SH00082,SU00984,2020-01-13
PU00931,SH00250,SU00865,2019-11-05
PU00932,SH00661,SU00637,2019-07-07
PU00933,SH00314,SU00874,2021-03-17
PU00934,SH00873,SU00299,2020-07-13
PU00935,SH00994,SU00629,2019-04-23
PU00936,SH00057,SU00162,2020-08-27
PU00937,SH00421,SU00601,2019-03-13
PU00938,SH00778,SU00117,2019-07-05
PU00939,SH00183,SU00359,2020-05-02
PU00940,SH00310,SU00960,2019-05-30
PU00941,SH00777,SU00793,2020-12-31
PU00942,SH00503,SU00218,2021-04-08
PU00943,SH00246,SU00346,2019-06-23
PU00944,SH00493,SU00031,2020-08-19
PU00945,SH00013,SU00020,2020-08-22
PU00946,SH00658,SU00029,2020-11-02
PU00947,SH00513,SU00117,2019-09-07
PU00948,SH00574,SU00289,2019-03-22
PU00949,SH00951,SU00618,2021-01-04
PU00950,SH00977,SU00819,2020-07-10
PU00951,SH00686,SU00707,2020-03-18
PU00952,SH00345,SU00830,2019-12-15
PU00953,SH00835,SU00507,2020-02-22
PU00954,SH00421,SU00859,2020-09-28
PU00955,SH00803,SU00132,2019-07-17
PU00956,SH00461,SU00522,2020-07-15
PU00957,SH00243,SU00257,2019-12-25
PU00958,SH00063,SU00017,2019-08-01
PU00959,SH00896,SU00273,2020-06-23
PU00960,SH00332,SU00235,2019-02-24
PU00961,SH00695,SU00813,2019-12-17
PU00962,SH00063,SU00769,2021-05-03
PU00963,SH00068,SU00447,2020-03-25
PU00964,SH00980,SU00157,2021-04-09
PU00965,SH00556,SU00310,2019-05-29
PU00966,SH00552,SU00224,2019-08-13
PU00967,SH00074,SU00064,2020-09-03
PU00968,SH00881,SU00604,2021-05-17
PU00969,SH00863,SU00092,2019-02-25
PU00970,SH00343,SU00447,2020-01-07
PU00971,SH00148,SU00188,2019-11-05
PU00972,SH00354,SU00921,2020-04-15
PU00973,SH00721,SU00198,2019-02-17
PU00974,SH00214,SU00732,2019-12-19
PU00975,SH00447,SU00130,2019-07-24
PU00976,SH00304,SU00361,2019-11-03
PU00977,SH00450,SU00569,2020-11-06
PU00978,SH00714,SU00547,2020-05-10
PU00979,SH00409,SU00806,2021-03-03
PU00980,SH00632,SU00763,2019-05-09
PU00981,SH00662,SU00186,2021-02-03
PU00982,SH00618,SU00187,2020-02-03
PU00983,SH00141,SU00572,2019-06-29
PU00984,SH00297,SU00278,2019-11-17
PU00985,SH00044,SU00092,2021-05-23
PU00986,SH00951,SU00182,2019-08-03
PU00987,SH00277,SU00504,2021-05-13
PU00988,SH00485,SU00304,2021-04-04
PU00989,SH00122,SU00291,2020-10-15
PU00990,SH00590,SU00822,2019-05-03
PU00991,SH00968,SU00646,2021-02-20
PU00992,SH00459,SU00045,2019-02-20
PU00993,SH00889,SU00482,2019-03-02
PU00994,SH00707,SU00143,2020-08-06
PU00995,SH00487,SU00197,2020-11-04
PU00996,SH00402,SU00540,2019-10-16
PU00997,SH00146,SU00710,2019-11-07
PU00998,SH00533,SU00857,2021-05-13
PU00999,SH00037,SU00948,2019-08-05
PU01000,SH00673,SU00499,2019-06-17
PU01001,SH00411,SU00544,2019-09-29
PU01002,SH00346,SU00367,2020-12-19
PU01003,SH00602,SU00737,2019-02-28
PU01004,SH00370,SU00893,2021-05-20
PU01005,SH00502,SU00597,2021-02-10
PU01006,SH00243,SU00199,2019-03-17
PU01007,SH00526,SU00371,2019-09-13
PU01008,SH00853,SU00898,2020-02-21
PU01009,SH00093,SU00556,2019-12-17
PU01010,SH00963,SU00961,2021-05-20
PU01011,SH00785,SU00679,2021-02-21
PU01012,SH00978,SU00656,2021-01-04
PU01013,SH00355,SU00256,2019-06-20
PU01014,SH00549,SU00025,2019-02-17
PU01015,SH00743,SU00273,2020-07-17
PU01016,SH00880,SU00218,2020-03-10
PU01017,SH00599,SU00300,2019-02-02
PU01018,SH00642,SU00187,2019-06-12
PU01019,SH00395,SU00507,2019-12-25
PU01020,SH00480,SU00139,2019-12-09
PU01021,SH00299,SU00753,2021-01-24
PU01022,SH00384,SU00409,2019-04-15
PU01023,SH00050,SU00941,2019-07-23
PU01024,SH00899,SU00425,2019-09-06
PU01025,SH00380,SU00284,2019-08-02
PU01026,SH00827,SU00390,2021-01-09
PU01027,SH00572,SU00708,2019-01-23
PU01028,SH00821,SU00823,2020-05-04
PU01029,SH00938,SU00813,2019-11-22
PU01030,SH00184,SU00555,2019-07-22
PU01031,SH00130,SU00276,2019-09-22
PU01032,SH00821,SU00667,2020-12-08
PU01033,SH00742,SU00515,2020-01-05
PU01034,SH00967,SU00023,2020-05-16
PU01035,SH00762,SU00386,2019-06-03
PU01036,SH00133,SU00866,2020-06-10
PU01037,SH00887,SU00456,2019-10-15
PU01038,SH00151,SU00733,2021-03-30
PU01039,SH00338,SU00509,2020-11-07
PU01040,SH00648,SU00558,2019-07-08
PU01041,SH00467,SU00953,2019-04-12
PU01042,SH00456,SU00023,2021-04-28
PU01043,SH00294,SU00387,2020-02-28
PU01044,SH00280,SU00381,2019-01-09
PU01045,SH00713,SU00885,2021-03-23
PU01046,SH00390,SU00761,2019-08-06
PU01047,SH00438,SU00138,2019-09-21
PU01048,SH00074,SU00313,2019-01-25
PU01049,SH00586,SU00128,2020-06-14
PU01050,SH00817,SU00690,2021-01-09
PU01051,SH00818,SU00765,2019-12-23
PU01052,SH00724,SU00114,2019-12-09
PU01053,SH00301,SU00991,2020-04-11
PU01054,SH00594,SU00305,2019-04-07
PU01055,SH00048,SU00057,2021-03-24
PU01056,SH00169,SU00479,2020-10-08
PU01057,SH00586,SU00816,2020-01-13
PU01058,SH00033,SU00257,2021-02-12
PU01059,SH00973,SU00911,2020-02-11
PU01060,SH00298,SU00487,2019-04-11
PU01061,SH00097,SU00118,2021-05-20
PU01062,SH00223,SU00287,2019-07-31
PU01063,SH00017,SU00842,2020-09-20
PU01064,SH00380,SU00331,2020-05-28
PU01065,SH00503,SU00071,2020-12-12
PU01066,SH00365,SU00778,2019-12-16
PU01067,SH00612,SU00375,2019-08-30
PU01068,SH00213,SU00192,2019-05-08
PU01069,SH00011,SU00432,2019-04-25
PU01070,SH00342,SU00945,2019-11-01
PU01071,SH00822,SU00976,2020-07-18
PU01072,SH00555,SU00120,2019-05-26
PU01073,SH00886,SU00618,2021-01-28
PU01074,SH00297,SU00655,2019-11-22
PU01075,SH00194,SU00239,2020-06-13
PU01076,SH00164,SU00929,2019-03-23
PU01077,SH00876,SU00739,2019-06-29
PU01078,SH00786,SU00180,2020-06-30
PU01079,SH00147,SU00450,2019-05-31
PU01080,SH00692,SU00996,2019-04-10
PU01081,SH00924,SU00094,2019-04-05
PU01082,SH00574,SU00939,2020-11-09
PU01083,SH00610,SU00541,2020-09-15
PU01084,SH00308,SU00756,2020-10-18
PU01085,SH00377,SU00734,2020-04-08
PU01086,SH00589,SU00256,2021-02-24
PU01087,SH00618,SU00304,2019-02-17
PU01088,SH00158,SU00781,2020-02-21
PU01089,SH00061,SU00431,2020-08-04
PU01090,SH00834,SU00731,2019-06-28
PU01091,SH00776,SU00528,2021-05-14
PU01092,SH00650,SU00966,2020-01-24
PU01093,SH00645,SU00003,2019-05-16
PU01094,SH00971,SU00485,2019-10-22
PU01095,SH01000,SU00590,2020-11-13
PU01096,SH00194,SU00616,2020-06-29
PU01097,SH00340,SU00368,2019-07-14
PU01098,SH00478,SU00780,2019-01-03
PU01099,SH00739,SU00138,2020-09-07
PU01100,SH00511,SU00216,2020-02-21
PU01101,SH00136,SU00592,2020-09-08
PU01102,SH00920,SU00238,2019-09-21
PU01103,SH00369,SU00107,2019-07-07
PU01104,SH00405,SU00303,2019-09-10
PU01105,SH00142,SU00872,2020-12-15
PU01106,SH00681,SU00749,2020-09-08
PU01107,SH00981,SU00109,2020-01-01
PU01108,SH00393,SU00585,2019-10-02
PU01109,SH00990,SU00206,2020-09-06
PU01110,SH00081,SU00185,2020-08-07
PU01111,SH00656,SU00878,2020-02-23
PU01112,SH00655,SU00829,2021-03-01
PU01113,SH00329,SU00747,2020-07-13
PU01114,SH00014,SU00674,2020-09-18
PU01115,SH00096,SU00998,2021-01-26
PU01116,SH00252,SU00203,2020-09-30
PU01117,SH00811,SU00631,2019-03-20
PU01118,SH00033,SU00734,2021-05-11
PU01119,SH00050,SU00683,2019-09-23
PU01120,SH00523,SU00271,2021-05-10
PU01121,SH00101,SU00292,2019-10-09
PU01122,SH00646,SU00457,2020-01-22
PU01123,SH00006,SU00187,2020-11-23
PU01124,SH00012,SU00295,2019-07-13
PU01125,SH00658,SU00247,2019-08-19
PU01126,SH00113,SU00450,2020-02-04
PU01127,SH00552,SU00984,2019-09-06
PU01128,SH00555,SU00021,2019-05-08
PU01129,SH00053,SU00793,2019-12-21
PU01130,SH00865,SU00387,2020-08-11
PU01131,SH00160,SU00665,2019-02-11
PU01132,SH00151,SU00935,2019-08-29
PU01133,SH00860,SU00039,2019-11-04
PU01134,SH00354,SU00549,2019-07-11
PU01135,SH00144,SU00110,2019-10-05
PU01136,SH00911,SU00628,2020-01-30
PU01137,SH00054,SU00449,2019-09-07
PU01138,SH00543,SU00774,2020-08-24
PU01139,SH00827,SU00187,2020-10-01
PU01140,SH00904,SU00534,2021-04-02
PU01141,SH00068,SU00149,2019-05-06
PU01142,SH00872,SU00890,2019-11-18
PU01143,SH00809,SU00822,2019-06-02
PU01144,SH00831,SU00840,2020-08-28
PU01145,SH00531,SU00091,2020-04-12
PU01146,SH00137,SU00090,2020-06-27
PU01147,SH00011,SU00259,2019-08-29
PU01148,SH00754,SU00641,2019-02-10
PU01149,SH00117,SU00522,2020-05-09
PU01150,SH00638,SU00420,2020-10-12
PU01151,SH00957,SU00078,2021-03-28
PU01152,SH00272,SU00079,2021-01-22
PU01153,SH00249,SU00167,2019-11-01
PU01154,SH00031,SU00410,2019-06-12
PU01155,SH00485,SU00773,2020-12-20
PU01156,SH00291,SU00405,2020-11-25
PU01157,SH00857,SU00937,2019-04-24
PU01158,SH00955,SU00062,2021-05-11
PU01159,SH00088,SU00537,2019-07-12
PU01160,SH00247,SU00164,2020-04-09
PU01161,SH00078,SU00028,2021-02-24
PU01162,SH00559,SU00123,2020-09-26
PU01163,SH00840,SU00253,2020-10-29
PU01164,SH00663,SU00739,2019-11-22
PU01165,SH00107,SU00348,2021-01-26
PU01166,SH00407,SU00635,2020-07-14
PU01167,SH00642,SU00043,2019-12-20
PU01168,SH00209,SU00044,2021-04-16
PU01169,SH00792,SU00686,2020-08-21
PU01170,SH00982,SU00453,2020-08-26
PU01171,SH00662,SU00410,2019-09-11
PU01172,SH00191,SU00474,2020-06-09
PU01173,SH00409,SU00288,2020-01-03
PU01174,SH00847,SU00499,2020-09-15
PU01175,SH00427,SU00528,2019-01-28
PU01176,SH00117,SU00482,2019-07-20
PU01177,SH00332,SU00783,2020-01-24
PU01178,SH00486,SU00240,2019-04-03
PU01179,SH00261,SU00089,2019-04-24
PU01180,SH00174,SU00786,2020-05-01
PU01181,SH00188,SU00720,2019-06-12
PU01182,SH00593,SU00924,2021-03-26
PU01183,SH00872,SU00118,2021-04-16
PU01184,SH00250,SU00722,2019-11-28
PU01185,SH00014,SU00149,2019-03-01
PU01186,SH00778,SU00772,2019-07-10
PU01187,SH00400,SU00966,2021-02-03
PU01188,SH00246,SU00339,2019-04-08
PU01189,SH00513,SU00288,2019-10-20
PU01190,SH00758,SU00143,2021-04-04
PU01191,SH00972,SU00844,2020-12-07
PU01192,SH00378,SU00691,2020-01-10
PU01193,SH00762,SU00531,2019-02-28
PU01194,SH00021,SU00773,2019-04-20
PU01195,SH00883,SU00503,2019-01-14
PU01196,SH00467,SU00116,2020-10-19
PU01197,SH00989,SU00966,2019-12-21
PU01198,SH00804,SU00251,2021-03-18
PU01199,SH00632,SU00044,2019-08-31
PU01200,SH00350,SU00560,2019-04-08
PU01201,SH00122,SU00681,2019-01-03
PU01202,SH00437,SU00947,2019-05-26
PU01203,SH00995,SU00815,2019-06-26
PU01204,SH00294,SU00040,2019-05-30
PU01205,SH00433,SU00460,2020-01-14
PU01206,SH00144,SU00367,2020-08-22
PU01207,SH00896,SU00768,2021-02-23
PU01208,SH00756,SU00679,2019-10-20
PU01209,SH00747,SU00733,2020-11-07
PU01210,SH00453,SU00275,2019-11-15
PU01211,SH00285,SU00714,2020-08-28
PU01212,SH00564,SU00217,2019-08-10
PU01213,SH00811,SU00631,2021-05-02
PU01214,SH00509,SU00307,2019-03-25
PU01215,SH00182,SU00571,2019-04-08
PU01216,SH00625,SU00131,2020-01-24
PU01217,SH00651,SU00044,2019-08-06
PU01218,SH00312,SU00721,2019-06-21
PU01219,SH00568,SU00465,2020-05-26
PU01220,SH00582,SU00288,2021-05-28
PU01221,SH00094,SU00397,2019-12-18
PU01222,SH00371,SU00925,2021-05-10
PU01223,SH00140,SU00362,2020-07-18
PU01224,SH00886,SU00346,2020-07-02
PU01225,SH00814,SU00785,2019-12-23
PU01226,SH00615,SU00141,2019-05-01
PU01227,SH00947,SU00586,2021-05-04
PU01228,SH00095,SU00411,2019-10-13
PU01229,SH00407,SU00477,2019-11-08
PU01230,SH00319,SU00815,2020-01-12
PU01231,SH00853,SU00951,2020-11-30
PU01232,SH00651,SU00335,2019-03-12
PU01233,SH00079,SU00987,2021-04-03
PU01234,SH00246,SU00630,2020-03-13
PU01235,SH00756,SU00737,2019-06-09
PU01236,SH00016,SU00938,2020-11-30
PU01237,SH00764,SU00125,2019-09-21
PU01238,SH00295,SU00984,2019-12-29
PU01239,SH00697,SU00724,2019-12-06
PU01240,SH00688,SU00107,2020-09-30
PU01241,SH00276,SU00888,2020-09-08
PU01242,SH00112,SU00223,2019-08-05
PU01243,SH00533,SU00643,2021-04-28
PU01244,SH00577,SU00096,2020-04-17
PU01245,SH00313,SU00265,2021-02-24
PU01246,SH00510,SU00690,2019-09-30
PU01247,SH00354,SU00515,2021-05-03
PU01248,SH00282,SU00380,2019-07-17
PU01249,SH00019,SU00211,2019-10-04
PU01250,SH00926,SU00469,2021-01-04
PU01251,SH00626,SU00061,2021-04-25
PU01252,SH00932,SU00031,2020-10-11
PU01253,SH00875,SU00915,2020-08-06
PU01254,SH00495,SU00788,2019-01-27
PU01255,SH00267,SU00299,2020-01-12
PU01256,SH00101,SU00693,2019-08-19
PU01257,SH00414,SU00482,2021-02-15
PU01258,SH00196,SU00097,2020-10-25
PU01259,SH00195,SU00753,2021-05-30
PU01260,SH00502,SU00092,2021-02-11
PU01261,SH00940,SU00680,2020-07-19
PU01262,SH00264,SU00947,2020-06-12
PU01263,SH00281,SU00156,2019-03-27
PU01264,SH00948,SU00746,2019-04-20
PU01265,SH00358,SU00790,2020-03-24
PU01266,SH00676,SU00796,2020-05-01
PU01267,SH00675,SU00735,2020-06-16
PU01268,SH00901,SU00802,2020-11-07
PU01269,SH00278,SU00611,2020-08-08
